id_cliente,tipo_cliente,localidad,id_plan,fecha_alta,fecha_baja,motivo_baja,canal_alta,email,telefono
C4032,Residencial,Mar de Ostende,P01,2020-06-26,,,Sucursal,cliente3031@hotmail.com,+54 2254 410631
C4033,Residencial,Ostende,P01,2024-03-06,2025-12-27,Competencia,Sucursal,cliente3032@telpin.com.ar,2254499169
C4034,Residencial,Ostende,P02,2022-09-12,,,Referido,cliente3033@telpin.com.ar,+54 2254 451398
C4035,Residencial,Pinamar,P02,2022-05-29,,,Vendedor,cliente3034@gmail.com,2254416705
C4036,Residencial,Pinamar,P01,2024-05-06,,,Sucursal,cliente3035@telpin.com.ar,02254-426808
C4037,Residencial,Pinamar,P01,2024-01-08,2026-03-06,Se muda,Telefónico,cliente3036@hotmail.com,2254436475
C4038,Residencial,  Pinamar ,P05,2020-03-28,,,Referido,cliente3037@gmail.com,02254-455090
C4039,Residencial,General Madariaga,P01,2022-11-15,,,Web,cliente3038@gmail.com,2254424140
C4040,Comercial,Pinamar,P06,2019-02-12,,,Web,cliente3039@telpin.com.ar,
C4041,Residencial,VALERIA DEL MAR,P01,2023-02-27,2025-04-10,Sin motivo declarado,Sucursal,cliente3040@hotmail.com,2254420133
C4042,Residencial,Pinamar,P05,2018-08-20,,,Web,cliente3041@gmail.com,2254488631
C4043,Residencial,Pinamar,P02,2023-09-20,2025-10-23,Competencia,Sucursal,cliente3042@hotmail.com,
C4044,Residencial,Valeria del Mar,P03,2020-07-28,,,Vendedor,cliente3043@hotmail.com,+54 2254 434963
C4045,Residencial,Ostende,P03,2024-02-22,2025-01-22,Falta de pago,Referido,cliente3044@hotmail.com,02254-459598
C4046,Residencial,Pinamar,P02,2024-05-14,,,Web,cliente3045@yahoo.com.ar,2254442780
C4047,Residencial,Valeria del Mar,P01,2021-05-18,2025-02-08,Competencia,Vendedor,cliente3046@hotmail.com,+54 2254 452579
C4048,Residencial,Ostende,P03,2022-10-04,,,Vendedor,cliente3047@yahoo.com.ar,2254490233
C4049,Residencial,Valeria del Mar,P04,2022-03-11,,,Telefónico,,+54 2254 416099
C4050,Residencial,Ostende,P02,2019-12-25,,,Sucursal,cliente3049@hotmail.com,02254-498069
C4051,Residencial,Cariló,P02,2023-10-20,2025-05-23,Fin de temporada,Sucursal,cliente3050@gmail.com,2254431431
C4052,Residencial,GENERAL MADARIAGA,P02,2023-07-12,,,Sucursal,cliente3051@hotmail.com,2254465048
C4053,residencial,Pinamar,P03,2023-07-29,2026-04-14,Competencia,Sucursal,cliente3052@yahoo.com.ar,+54 2254 486467
C4054,Residencial,Mar de Ostende,P04,2022-12-09,,,Sucursal,cliente3053@gmail.com,02254-443115
C4055,Comercial,General Madariaga,P06,2020-11-22,,,Sucursal,cliente3054@gmail.com,+54 2254 476772
C4056,Residencial,Pinamar,P01,2022-02-03,,,Vendedor,cliente3055@gmail.com,+54 2254 491596
C4057,Residencial,Pinamar,P01,2023-01-18,,,Vendedor,cliente3056@gmail.com,+54 2254 455768
C4058,Residencial,Mar de Ostende,P02,2023-12-05,2026-03-31,Fin de temporada,Web,cliente3057@hotmail.com,+54 2254 466669
C4059,Residencial,ostende,P02,2019-08-06,,,Sucursal,cliente3058@telpin.com.ar,02254-467551
C4060,Residencial,  Cariló ,P01,2021-02-21,2026-05-15,Precio,Telefónico,cliente3059@hotmail.com,+54 2254 469126
C4061,Residencial,Mar de Ostende,P05,2021-08-10,2024-11-16,Precio,Vendedor,cliente3060@gmail.com,2254479451
C4062,Residencial,Valeria del Mar,P02,2022-02-18,,,Sucursal,cliente3061@gmail.com,+54 2254 436560
C4063,Residencial,Valeria del Mar,P02,2022-08-27,,,Web,cliente3062@gmail.com,
C4064,Residencial,Ostende,P03,2023-07-03,,,Telefónico,cliente3063@gmail.com,
C4065,Residencial,General Madariaga,P04,2023-08-14,,,Sucursal,cliente3064@gmail.com,2254403540
C4066,Residencial,CARILÓ,P02,2019-06-12,,,Sucursal,cliente3065@yahoo.com.ar,2254483529
C4067,Residencial,General Madariaga,P02,2023-01-02,,,Telefónico,cliente3066@yahoo.com.ar,2254490435
C4068,Residencial,Pinamar,P04,2022-01-06,,,Vendedor,cliente3067@gmail.com,02254-467071
C4069,Residencial,Mar de Ostende,P01,2020-07-25,,,Sucursal,cliente3068@gmail.com,+54 2254 458414
C4070,Comercial,Ostende,P06,2016-10-22,,,Web,cliente3069@hotmail.com,+54 2254 410477
C4071,Residencial,Pinamar,P01,2018-11-07,,,Sucursal,cliente3070@gmail.com,+54 2254 418685
C4072,COMERCIAL,Ostende,P06,2022-05-15,,,Telefónico,cliente3071@gmail.com,+54 2254 422195
C4073,Comercial,Ostende,P06,2021-09-24,,,Referido,cliente3072@gmail.com,2254450817
C4074,Residencial,Valeria del Mar,P01,2016-11-01,2025-03-17,Fin de temporada,Telefónico,cliente3073@telpin.com.ar,+54 2254 410456
C4075,Residencial,Pinamar,P02,2019-05-31,,,Sucursal,cliente3074@hotmail.com,02254-403753
C4076,residencial,Cariló,P02,2020-10-29,,,Vendedor,cliente3075@yahoo.com.ar,2254481473
C4077,Residencial,Pinamar,P03,2022-06-26,,,Sucursal,cliente3076@gmail.com,+54 2254 400774
C4078,Residencial,Pinamar,P01,2023-10-02,,,Telefónico,cliente3077@hotmail.com,02254-494259
C4079,Residencial,Valeria del Mar,P01,2022-08-04,2025-06-19,Se muda,Vendedor,cliente3078@hotmail.com,2254441187
C4080,Residencial,Pinamar,P05,2019-06-13,,,Web,cliente3079@yahoo.com.ar,02254-460519
C4081,Residencial,Pinamar,P03,2022-09-06,2024-08-03,Se muda,Sucursal,cliente3080@telpin.com.ar,2254473343
C4082,Residencial,Valeria del Mar,P04,2021-07-03,,,Web,cliente3081@gmail.com,+54 2254 486643
C4083,Residencial,Mar de Ostende,P04,2022-10-14,,,Referido,cliente3082@gmail.com,+54 2254 439318
C4084,Residencial,Pinamar,P03,2023-05-16,,,Telefónico,cliente3083@gmail.com,02254-424700
C4085,Residencial,Pinamar,P02,2021-12-20,,,Sucursal,cliente3084@gmail.com,02254-401426
C4086,Residencial,Pinamar,P02,2022-09-28,,,Web,cliente3085@gmail.com,02254-443538
C4087,Residencial,Pinamar,P02,2020-03-02,2024-10-22,Sin motivo declarado,Vendedor,cliente3086@hotmail.com,+54 2254 417290
C4088,Residencial,General Madariaga,P01,2019-08-28,,,Referido,cliente3087@gmail.com,+54 2254 449594
C4089,Residencial,Cariló,P05,2023-05-05,,,Sucursal,cliente3088@hotmail.com,2254426081
C4090,Comercial,Valeria del Mar,P06,2023-08-04,,,Sucursal,cliente3089@gmail.com,+54 2254 428630
C4091,Residencial,Ostende,P04,2023-07-15,,,Sucursal,cliente3090@gmail.com,2254479015
C4092,comercial,Pinamar,P06,2022-03-28,2026-03-04,Sin motivo declarado,Sucursal,cliente3091@gmail.com,02254-484217
C4093,Residencial,valeria del mar,P02,2023-09-26,,,Vendedor,,+54 2254 437679
C4094,Residencial,Cariló,P03,2023-07-16,,,Sucursal,cliente3093@yahoo.com.ar,02254-451159
C4095,Residencial,Mar de Ostende,P02,2021-12-16,,,Web,cliente3094@gmail.com,+54 2254 445758
C4096,RESIDENCIAL,Cariló,P01,2019-09-24,2026-04-16,Fin de temporada,Vendedor,cliente3095@hotmail.com,02254-481668
C4097,Residencial,Pinamar,P04,2019-05-30,,,Vendedor,cliente3096@gmail.com,02254-440051
C4098,RESIDENCIAL,Valeria del Mar,P01,2023-08-16,2025-11-19,Competencia,Referido,cliente3097@gmail.com,02254-451549
C4099,Residencial,  Valeria del Mar ,P04,2022-11-23,,,Vendedor,cliente3098@hotmail.com,02254-428107
C4100,Residencial,Pinamar,P01,2023-09-23,,,Sucursal,cliente3099@gmail.com,+54 2254 463317
C4101,residencial,General Madariaga,P01,2019-03-29,,,Sucursal,cliente3100@hotmail.com,
C4102,Residencial,General Madariaga,P01,2023-07-08,,,Web,,+54 2254 404478
C4103,residencial,  Valeria del Mar ,P01,2019-06-03,2026-03-23,Disconformidad con el servicio,Sucursal,cliente3102@gmail.com,02254-487929
C4104,Residencial,Pinamar,P04,2022-11-21,,,Referido,cliente3103@hotmail.com,+54 2254 479247
C4105,Residencial,Cariló,P05,2022-06-20,,,Sucursal,cliente3104@yahoo.com.ar,02254-427719
C4106,Residencial,Ostende,P03,2022-09-23,,,Referido,cliente3105@hotmail.com,2254418759
C4107,Residencial,Pinamar,P02,2021-05-10,,,Referido,cliente3106@gmail.com,
C4108,Comercial,Valeria del Mar,P06,2022-12-14,2026-05-19,Disconformidad con el servicio,Sucursal,cliente3107@hotmail.com,
C4109,Residencial,Pinamar,P01,2018-08-17,,,Referido,cliente3108@telpin.com.ar,02254-451747
C4110,Residencial,Valeria del Mar,P03,2022-05-28,,,Web,cliente3109@hotmail.com,02254-461293
C4111,Comercial,Pinamar,P05,2022-02-18,,,Sucursal,cliente3110@yahoo.com.ar,2254406334
C4112,Residencial,Valeria del Mar,P01,2020-02-24,,,Web,cliente3111@gmail.com,2254458914
C4113,Residencial,General Madariaga,P03,2021-07-12,,,Web,cliente3112@gmail.com,2254457350
C4114,Residencial,Pinamar,P02,2024-04-28,2025-01-04,Competencia,Sucursal,cliente3113@gmail.com,02254-471007
C4115,Residencial,Pinamar,P01,2021-03-06,,,Vendedor,cliente3114@hotmail.com,2254436115
C4116,Residencial,Cariló,P04,2022-09-02,2025-06-20,Precio,Vendedor,cliente3115@gmail.com,2254406411
C4117,Residencial,cariló,P02,2023-12-13,,,Sucursal,cliente3116@gmail.com,02254-497502
C4118,Residencial,Mar de Ostende,P02,2020-10-13,,,Sucursal,cliente3117@yahoo.com.ar,+54 2254 488263
C4119,Residencial,PINAMAR,P04,2017-04-26,,,Vendedor,cliente3118@hotmail.com,02254-410775
C4120,residencial,pinamar,P04,2024-03-07,,,Sucursal,cliente3119@gmail.com,+54 2254 422362
C4121,Residencial,Valeria del Mar,P04,2023-06-14,,,Vendedor,cliente3120@hotmail.com,2254433924
C4122,Residencial,Valeria del Mar,P01,2015-03-12,,,Web,cliente3121@gmail.com,02254-438815
C4123,Residencial,Pinamar,P01,2020-08-08,,,Telefónico,cliente3122@telpin.com.ar,2254496977
C4124,Residencial,General Madariaga,P01,2022-08-28,,,Vendedor,cliente3123@telpin.com.ar,
C4125,Comercial,Mar de Ostende,P06,2022-04-10,,,Web,cliente3124@hotmail.com,02254-407357
C4126,Residencial,Ostende,P02,2021-08-08,,,Sucursal,cliente3125@gmail.com,+54 2254 479823
C4127,residencial,cariló,P02,2024-02-29,,,Sucursal,cliente3126@gmail.com,02254-498667
C4128,Residencial,Pinamar,P02,2014-01-15,,,Sucursal,cliente3127@gmail.com,
C4129,Residencial,General Madariaga,P03,2023-05-04,2024-08-15,Se muda,Web,cliente3128@gmail.com,02254-411794
C4130,Residencial,Cariló,P02,2014-04-15,2025-04-13,Fin de temporada,Vendedor,cliente3129@gmail.com,2254488588
C4131,Comercial,Valeria del Mar,P06,2020-02-03,,,Referido,cliente3130@hotmail.com,02254-405127
C4132,Residencial,Valeria del Mar,P03,2019-03-28,,,Web,cliente3131@hotmail.com,+54 2254 439573
C4133,Residencial,Pinamar,P03,2017-05-05,,,Vendedor,,+54 2254 475280
C4134,Residencial,Pinamar,P02,2022-11-21,,,Sucursal,cliente3133@hotmail.com,2254434275
C4135,Residencial,PINAMAR,P02,2023-05-08,,,Vendedor,,2254491991
C4136,residencial,Valeria del Mar,P03,2021-08-07,2025-10-12,Fin de temporada,Referido,cliente3135@gmail.com,02254-401923
C4137,Residencial,Mar de Ostende,P03,2020-10-22,2025-12-26,Precio,Telefónico,cliente3136@gmail.com,+54 2254 439432
C4138,Residencial,Pinamar,P01,2023-04-10,,,Telefónico,cliente3137@gmail.com,
C4139,Residencial,Ostende,P03,2019-06-19,,,Referido,,
C4140,residencial,Cariló,P04,2022-01-21,2024-10-24,Falta de pago,Web,cliente3139@yahoo.com.ar,+54 2254 410656
C4141,Residencial,Ostende,P01,2022-08-05,,,Sucursal,cliente3140@gmail.com,+54 2254 440845
C4142,Residencial,Pinamar,P04,2023-03-23,2025-02-22,Se muda,Web,cliente3141@hotmail.com,2254423055
C4143,Residencial,Pinamar,P01,2021-12-23,,,Sucursal,cliente3142@yahoo.com.ar,+54 2254 455145
C4144,Residencial,Mar de Ostende,P01,2019-01-03,,,Vendedor,cliente3143@telpin.com.ar,02254-442105
C4145,Comercial,General Madariaga,P06,2021-05-20,,,Telefónico,cliente3144@gmail.com,+54 2254 434620
C4146,Residencial,Ostende,P02,2022-07-05,,,Sucursal,cliente3145@hotmail.com,02254-401708
C4147,Residencial,Valeria del Mar,P01,2021-07-15,2025-11-13,Precio,Telefónico,cliente3146@gmail.com,2254432684
C4148,Residencial,Pinamar,P03,2020-07-26,,,Vendedor,cliente3147@telpin.com.ar,2254438772
C4149,Residencial,Pinamar,P01,2023-04-05,,,Vendedor,cliente3148@gmail.com,02254-446665
C4150,residencial,Pinamar,P02,2023-12-27,,,Sucursal,cliente3149@gmail.com,+54 2254 494957
C4151,Residencial,Pinamar,P02,2022-03-31,,,Telefónico,cliente3150@hotmail.com,02254-440662
C4152,Residencial,Pinamar,P03,2023-04-30,,,Referido,cliente3151@yahoo.com.ar,2254454290
C4153,Residencial,Valeria del Mar,P04,2021-07-24,,,Sucursal,cliente3152@telpin.com.ar,2254446877
C4154,Residencial,Pinamar,P04,2024-02-05,,,Sucursal,cliente3153@gmail.com,+54 2254 418440
C4155,Residencial,Mar de Ostende,P02,2023-10-06,,,Vendedor,cliente3154@hotmail.com,+54 2254 426959
C4156,Residencial,Valeria del Mar,P01,2017-09-23,,,Sucursal,cliente3155@telpin.com.ar,02254-446156
C4157,Residencial,Pinamar,P02,2022-04-05,,,Referido,cliente3156@telpin.com.ar,+54 2254 497685
C4158,Residencial,Mar de Ostende,P01,2022-02-22,,,Web,,02254-448076
C4159,Residencial,Ostende,P01,2022-03-15,,,Sucursal,cliente3158@gmail.com,02254-406518
C4160,RESIDENCIAL,Pinamar,P02,2023-09-01,,,Sucursal,cliente3159@gmail.com,02254-410175
C4161,Residencial,Pinamar,P02,2023-05-10,,,Web,,2254491280
C4162,Residencial,ostende,P02,2022-05-15,,,Sucursal,cliente3161@gmail.com,2254470029
C4163,Comercial,Pinamar,P05,2014-02-16,,,Sucursal,cliente3162@hotmail.com,+54 2254 471668
C4164,Residencial,Valeria del Mar,P04,2023-09-29,,,Sucursal,cliente3163@telpin.com.ar,2254447409
C4165,Comercial,PINAMAR,P05,2023-09-04,,,Web,cliente3164@gmail.com,2254427547
C4166,Residencial,Pinamar,P03,2024-03-30,,,Vendedor,cliente3165@gmail.com,2254484257
C4167,Residencial,General Madariaga,P03,2021-06-06,,,Sucursal,cliente3166@hotmail.com,2254420137
C4168,Residencial,Pinamar,P05,2021-05-24,,,Sucursal,cliente3167@gmail.com,+54 2254 455969
C4169,Residencial,Ostende,P01,2018-09-18,,,Referido,cliente3168@hotmail.com,2254431661
C4170,comercial,Cariló,P06,2021-03-27,,,Web,cliente3169@hotmail.com,02254-487851
C4171,RESIDENCIAL,Pinamar,P04,2021-12-27,,,Web,cliente3170@gmail.com,2254458139
C4172,Residencial,Ostende,P03,2020-05-12,,,Web,cliente3171@gmail.com,+54 2254 443031
C4173,Residencial,Pinamar,P03,2024-01-11,,,Sucursal,cliente3172@gmail.com,+54 2254 466165
C4174,Residencial,Pinamar,P03,2022-09-03,,,Sucursal,cliente3173@hotmail.com,02254-499851
C4175,Residencial,General Madariaga,P02,2015-10-29,,,Vendedor,cliente3174@hotmail.com,+54 2254 456479
C4176,Residencial,ostende,P05,2016-09-06,2025-09-10,Sin motivo declarado,Sucursal,cliente3175@telpin.com.ar,
C4177,Residencial,Cariló,P02,2022-03-12,,,Web,cliente3176@gmail.com,+54 2254 482325
C4178,Residencial,general madariaga,P01,2022-12-01,,,Sucursal,cliente3177@gmail.com,+54 2254 443905
C4179,Residencial,Pinamar,P04,2021-11-07,2025-10-03,Falta de pago,Sucursal,cliente3178@gmail.com,
C4180,Residencial,Pinamar,P02,2023-02-28,,,Sucursal,cliente3179@gmail.com,+54 2254 408732
C4181,Residencial,Pinamar,P02,2023-05-24,,,Referido,cliente3180@telpin.com.ar,2254480890
C4182,Comercial,Pinamar,P06,2023-03-13,2024-10-02,Falta de pago,Sucursal,cliente3181@gmail.com,02254-428064
C4183,residencial,General Madariaga,P02,2021-06-22,,,Web,cliente3182@gmail.com,2254479427
C4184,Comercial,Pinamar,P06,2019-08-14,,,Sucursal,,
C4185,Residencial,mar de ostende,P02,2021-04-18,,,Sucursal,cliente3184@telpin.com.ar,+54 2254 458808
C4186,Residencial,Mar de Ostende,P02,2020-08-28,,,Sucursal,cliente3185@telpin.com.ar,+54 2254 486696
C4187,Residencial,Pinamar,P02,2020-10-23,,,Sucursal,cliente3186@hotmail.com,+54 2254 474814
C4188,Residencial,  Valeria del Mar ,P01,2023-02-17,2026-07-12,Falta de pago,Telefónico,cliente3187@hotmail.com,+54 2254 484412
C4189,Residencial,  Pinamar ,P01,2023-01-15,,,Web,cliente3188@hotmail.com,+54 2254 451466
C4190,Residencial,Pinamar,P02,2023-04-23,,,Web,cliente3189@hotmail.com,2254498822
C4191,Residencial,Pinamar,P01,2023-04-08,2026-06-28,Sin motivo declarado,Sucursal,cliente3190@hotmail.com,2254419276
C4192,Residencial,Pinamar,P01,2023-09-30,,,Sucursal,cliente3191@hotmail.com,2254484289
C4193,Residencial,ostende,P01,2022-08-21,2025-02-27,Se muda,Telefónico,cliente3192@gmail.com,
C4194,RESIDENCIAL,Cariló,P03,2017-11-28,2025-02-21,Se muda,Vendedor,cliente3193@gmail.com,+54 2254 430770
C4195,Residencial,Ostende,P02,2022-05-28,,,Telefónico,cliente3194@hotmail.com,+54 2254 494654
C4196,Residencial,Pinamar,P03,2022-07-21,,,Referido,cliente3195@gmail.com,2254401179
C4197,Residencial,Pinamar,P02,2020-12-22,,,Referido,cliente3196@hotmail.com,2254445229
C4198,Residencial,Mar de Ostende,P02,2017-05-31,2025-04-23,Fin de temporada,Referido,cliente3197@hotmail.com,+54 2254 461786
C4199,Residencial,Cariló,P02,2023-04-09,,,Telefónico,cliente3198@hotmail.com,+54 2254 447260
C4200,Residencial,Pinamar,P03,2020-05-26,,,Vendedor,cliente3199@gmail.com,+54 2254 490470
C4201,Residencial,Ostende,P01,2024-01-10,,,Telefónico,cliente3200@hotmail.com,2254471185
C4202,Residencial,Ostende,P02,2021-05-23,,,Sucursal,cliente3201@hotmail.com,2254431370
C4203,Residencial,Pinamar,P02,2022-11-14,2024-10-04,Sin motivo declarado,Vendedor,cliente3202@yahoo.com.ar,2254477903
C4204,Residencial,Valeria del Mar,P01,2021-05-19,,,Sucursal,cliente3203@yahoo.com.ar,2254420433
C4205,Residencial,Valeria del Mar,P01,2022-08-25,,,Telefónico,cliente3204@gmail.com,2254496733
C4206,Residencial,pinamar,P01,2022-10-04,,,Telefónico,,02254-493832
C4207,Residencial,Pinamar,P03,2010-10-20,,,Sucursal,cliente3206@yahoo.com.ar,2254450707
C4208,Residencial,Ostende,P01,2023-01-07,2026-01-30,Disconformidad con el servicio,Sucursal,cliente3207@gmail.com,+54 2254 491869
C4209,Residencial,Mar de Ostende,P03,2020-05-17,,,Sucursal,cliente3208@telpin.com.ar,+54 2254 448669
C4210,Comercial,Mar de Ostende,P05,2021-02-12,,,Sucursal,cliente3209@yahoo.com.ar,2254406991
C4211,RESIDENCIAL,Pinamar,P01,2023-02-19,2025-03-25,Se muda,Sucursal,cliente3210@gmail.com,2254469895
C4212,Residencial,Pinamar,P03,2023-03-30,,,Sucursal,cliente3211@hotmail.com,+54 2254 485291
C4213,RESIDENCIAL,general madariaga,P04,2023-07-11,,,Telefónico,cliente3212@gmail.com,+54 2254 446381
C4214,Residencial,Mar de Ostende,P01,2021-01-21,2025-04-10,Precio,Vendedor,cliente3213@hotmail.com,2254467340
C4215,Comercial,General Madariaga,P06,2022-05-27,,,Sucursal,cliente3214@gmail.com,2254410131
C4216,RESIDENCIAL,Pinamar,P02,2021-07-30,,,Telefónico,cliente3215@gmail.com,+54 2254 426111
C4217,Residencial,Pinamar,P02,2022-01-30,,,Vendedor,cliente3216@hotmail.com,2254492845
C4218,Residencial,Cariló,P03,2016-09-29,,,Vendedor,cliente3217@telpin.com.ar,+54 2254 421013
C4219,Residencial,Valeria del Mar,P03,2017-03-04,,,Telefónico,cliente3218@gmail.com,2254439875
C4220,Residencial,CARILÓ,P01,2019-01-13,,,Vendedor,cliente3219@telpin.com.ar,+54 2254 420780
C4221,Residencial,Ostende,P01,2023-03-20,,,Web,cliente3220@telpin.com.ar,
C4222,Residencial,Valeria del Mar,P05,2023-11-10,,,Vendedor,cliente3221@telpin.com.ar,02254-470170
C4223,Residencial,Pinamar,P01,2023-06-09,,,Sucursal,cliente3222@hotmail.com,02254-405060
C4224,Residencial,Mar de Ostende,P02,2020-06-24,,,Telefónico,cliente3223@gmail.com,02254-406172
C4225,RESIDENCIAL,Valeria del Mar,P01,2023-11-22,2025-11-14,Sin motivo declarado,Sucursal,cliente3224@telpin.com.ar,2254415397
C4226,Residencial,Pinamar,P05,2023-06-18,,,Web,cliente3225@hotmail.com,+54 2254 433866
C4227,Residencial,Pinamar,P05,2019-11-27,,,Web,cliente3226@hotmail.com,+54 2254 434733
C4228,RESIDENCIAL,Pinamar,P01,2023-07-27,,,Web,cliente3227@telpin.com.ar,+54 2254 491436
C4229,Residencial,Cariló,P01,2020-02-21,,,Sucursal,cliente3228@gmail.com,+54 2254 410047
C4230,Residencial,Valeria del Mar,P03,2022-09-04,,,Web,cliente3229@yahoo.com.ar,2254488186
C4231,Residencial,Cariló,P03,2021-07-02,,,Sucursal,cliente3230@gmail.com,02254-407627
C4232,comercial,Pinamar,P06,2022-10-27,,,Vendedor,cliente3231@telpin.com.ar,2254490156
C4233,residencial,Mar de Ostende,P03,2022-08-08,,,Telefónico,cliente3232@gmail.com,2254490550
C4234,Residencial,Ostende,P02,2015-05-09,2025-06-28,Competencia,Web,cliente3233@telpin.com.ar,02254-436401
C4235,COMERCIAL,Ostende,P06,2023-07-28,2026-02-27,Competencia,Telefónico,cliente3234@hotmail.com,+54 2254 415827
C4236,Residencial,Valeria del Mar,P03,2018-12-24,2024-11-02,Fin de temporada,Sucursal,cliente3235@gmail.com,02254-481091
C4237,residencial,Cariló,P04,2022-10-01,2024-12-23,Se muda,Web,cliente3236@gmail.com,+54 2254 484641
C4238,Residencial,Pinamar,P03,2021-12-23,,,Telefónico,cliente3237@gmail.com,02254-440406
C4239,Residencial,Cariló,P03,2021-07-17,,,Sucursal,cliente3238@gmail.com,02254-421368
C4240,Residencial,Pinamar,P02,2023-03-03,,,Telefónico,cliente3239@gmail.com,
C4241,Residencial,General Madariaga,P01,2021-12-16,2025-12-28,Precio,Telefónico,cliente3240@hotmail.com,02254-492724
C4242,Residencial,Pinamar,P02,2022-10-31,,,Sucursal,cliente3241@hotmail.com,02254-491587
C4243,Residencial,Pinamar,P02,2019-09-30,2025-03-01,Se muda,Sucursal,cliente3242@hotmail.com,
C4244,Residencial,  Ostende ,P02,2021-12-20,,,Sucursal,cliente3243@gmail.com,+54 2254 420532
C4245,Residencial,Pinamar,P02,2023-09-23,,,Sucursal,cliente3244@gmail.com,+54 2254 462713
C4246,Residencial,Valeria del Mar,P01,2017-12-17,,,Vendedor,cliente3245@hotmail.com,
C4247,comercial,Valeria del Mar,P05,2023-08-14,,,Sucursal,cliente3246@gmail.com,2254418965
C4248,residencial,Valeria del Mar,P02,2021-09-30,,,Sucursal,,+54 2254 430090
C4249,comercial,Valeria del Mar,P05,2020-07-09,,,Sucursal,cliente3248@gmail.com,2254420051
C4250,Residencial,pinamar,P03,2022-09-19,,,Telefónico,cliente3249@gmail.com,
C4251,RESIDENCIAL,Pinamar,P01,2023-01-20,,,Referido,cliente3250@gmail.com,+54 2254 449537
C4252,Residencial,Pinamar,P03,2023-12-28,,,Sucursal,cliente3251@gmail.com,
C4253,Residencial,pinamar,P01,2022-07-13,,,Sucursal,cliente3252@hotmail.com,02254-412498
C4254,Comercial,Valeria del Mar,P06,2023-05-22,,,Web,cliente3253@gmail.com,02254-458645
C4255,Residencial,Pinamar,P01,2023-01-08,2025-04-11,Falta de pago,Telefónico,cliente3254@gmail.com,2254422912
